name,age,experience,city,role,education,industry,salary_lpa
Employee_2607,40,22,Kolkata,Business Analyst,B.Tech,Fintech,12.84
Employee_2608,33,11,Kolkata,QA Tester,B.Tech,IT Indian Company,6.14
Employee_2609,29,3,Ahmedabad,Business Analyst,12th/Diploma,IT MNC,4.55
Employee_2610,29,27,Chandigarh,Software Developer,M.Tech,Government,9.6
Employee_2611,33,12,Lucknow,QA Tester,M.Tech,Healthcare,7.7
Employee_2612,54,16,Indore,ML Engineer,Bachelor's,IT Indian Company,7.49
Employee_2613,47,26,Lucknow,HR Manager,BCA,Fintech,6.96
Employee_2614,49,7,Kolkata,Full Stack Developer,Bachelor's,IT Indian Company,5.21
Employee_2615,26,25,Ahmedabad,Data Analyst,Bachelor's,Healthcare,7.78
Employee_2616,29,19,Kolkata,Cloud Engineer,12th/Diploma,E-commerce,9.35
Employee_2617,46,2,Gurgaon,HR Manager,BCA,Manufacturing,2.81
Employee_2618,48,11,Kolkata,ML Engineer,PhD,Healthcare,12.38
Employee_2619,44,6,Jaipur,Data Scientist,Bachelor's,Manufacturing,4.24
Employee_2620,51,11,Chennai,ML Engineer,MBA,Healthcare,11.83
Employee_2621,44,1,Bhopal,HR Manager,MBA,E-commerce,3.21
Employee_2622,41,23,Chandigarh,AI Engineer,M.Tech,Fintech,15.6
Employee_2623,39,13,Mumbai,Business Analyst,M.Tech,Fintech,15.53
Employee_2624,39,21,Jaipur,DevOps Engineer,BCA,Government,7.26
Employee_2625,23,22,Lucknow,Product Manager,MBA,IT MNC,24.09
Employee_2626,25,4,Kolkata,Software Developer,B.Tech,Healthcare,4.21
Employee_2627,51,8,Indore,Data Scientist,B.Tech,IT Indian Company,6.23
Employee_2628,54,20,Hyderabad,Business Analyst,BCA,IT MNC,13.67
Employee_2629,57,10,Nagpur,Business Analyst,PhD,Fintech,9.16
Employee_2630,39,4,Chandigarh,Product Manager,Bachelor's,Fintech,6.0
Employee_2631,40,2,Delhi,ML Engineer,M.Tech,Government,6.01
Employee_2632,49,26,Chennai,Cloud Engineer,BCA,Government,9.82
Employee_2633,41,16,Bhopal,Business Analyst,MBA,Government,7.34
Employee_2634,54,1,Bhopal,Software Developer,BCA,Startup,2.51
Employee_2635,33,23,Nagpur,Data Scientist,MBA,IT MNC,21.48
Employee_2636,36,0,Mumbai,Business Analyst,M.Tech,Fintech,5.77
Employee_2637,23,6,Indore,Business Analyst,B.Tech,E-commerce,5.29
Employee_2638,50,13,Delhi,Product Manager,BCA,Manufacturing,9.62
Employee_2639,31,4,Chandigarh,Software Developer,M.Tech,Startup,5.43
Employee_2640,23,18,Jaipur,Software Developer,M.Tech,IT Indian Company,9.26
Employee_2641,32,27,Gurgaon,Data Scientist,MCA,Manufacturing,16.38
Employee_2642,34,27,Gurgaon,Data Analyst,PhD,Startup,18.32
Employee_2643,31,10,Delhi,DevOps Engineer,MBA,Government,8.14
Employee_2644,35,22,Hyderabad,QA Tester,MCA,Healthcare,13.97
Employee_2645,39,24,Delhi,Data Analyst,B.Tech,Healthcare,14.36
Employee_2646,30,1,Jaipur,Software Developer,M.Tech,IT Indian Company,4.94
Employee_2647,49,7,Nagpur,Business Analyst,M.Tech,E-commerce,6.62
Employee_2648,24,8,Delhi,QA Tester,Bachelor's,IT Indian Company,5.99
Employee_2649,41,26,Mumbai,HR Manager,MBA,IT MNC,18.31
Employee_2650,27,2,Chandigarh,Full Stack Developer,PhD,Manufacturing,4.51
Employee_2651,48,1,Hyderabad,HR Manager,PhD,IT Indian Company,4.44
Employee_2652,23,6,Pune,Data Scientist,Bachelor's,IT Indian Company,7.0
Employee_2653,50,4,Bangalore,Software Developer,B.Tech,Startup,6.03
Employee_2654,24,20,Bhopal,Software Developer,Bachelor's,E-commerce,8.57
Employee_2655,37,25,Chandigarh,Business Analyst,M.Tech,IT Indian Company,14.24
Employee_2656,51,4,Lucknow,Cloud Engineer,MBA,IT MNC,6.9
Employee_2657,23,19,Pune,DevOps Engineer,12th/Diploma,Startup,8.48
Employee_2658,38,12,Ahmedabad,Cloud Engineer,MBA,E-commerce,13.71
Employee_2659,33,20,Delhi,Data Scientist,MBA,E-commerce,18.22
Employee_2660,56,19,Gurgaon,AI Engineer,MCA,Fintech,24.06
Employee_2661,22,5,Pune,Data Analyst,12th/Diploma,Healthcare,3.98
Employee_2662,36,19,Kolkata,QA Tester,12th/Diploma,Manufacturing,5.21
Employee_2663,47,17,Nagpur,Cloud Engineer,12th/Diploma,IT MNC,8.62
Employee_2664,42,24,Jaipur,Data Scientist,MBA,Healthcare,14.66
Employee_2665,52,1,Pune,Data Analyst,B.Tech,Startup,5.0
Employee_2666,46,24,Chennai,Data Scientist,12th/Diploma,Startup,11.93
Employee_2667,44,25,Nagpur,AI Engineer,BCA,IT MNC,14.44
Employee_2668,45,5,Bhopal,QA Tester,Bachelor's,E-commerce,3.03
Employee_2669,49,8,Hyderabad,DevOps Engineer,B.Tech,Government,6.15
Employee_2670,42,24,Bhopal,DevOps Engineer,BCA,IT Indian Company,9.91
Employee_2671,39,2,Chandigarh,Business Analyst,MBA,IT MNC,6.65
Employee_2672,57,0,Nagpur,Data Scientist,MBA,Startup,3.82
Employee_2673,56,0,Jaipur,Cloud Engineer,BCA,Healthcare,2.96
Employee_2674,30,18,Gurgaon,DevOps Engineer,MCA,Manufacturing,11.83
Employee_2675,51,4,Ahmedabad,Full Stack Developer,MCA,IT MNC,6.83
Employee_2676,55,12,Lucknow,Cloud Engineer,BCA,E-commerce,7.83
Employee_2677,53,18,Pune,Product Manager,PhD,Manufacturing,17.49
Employee_2678,24,11,Hyderabad,ML Engineer,MCA,Manufacturing,7.98
Employee_2679,24,15,Bangalore,Data Scientist,Bachelor's,Manufacturing,10.02
Employee_2680,49,24,Hyderabad,Data Scientist,Bachelor's,Fintech,15.68
Employee_2681,36,24,Indore,Data Scientist,PhD,Manufacturing,13.91
Employee_2682,44,18,Hyderabad,AI Engineer,MBA,Fintech,19.74
Employee_2683,32,2,Bhopal,QA Tester,MCA,IT Indian Company,2.5
Employee_2684,53,11,Jaipur,Data Scientist,PhD,IT Indian Company,12.21
Employee_2685,57,4,Bangalore,DevOps Engineer,12th/Diploma,Manufacturing,3.8
Employee_2686,54,1,Nagpur,DevOps Engineer,PhD,E-commerce,5.79
Employee_2687,45,21,Hyderabad,ML Engineer,BCA,Healthcare,15.01
Employee_2688,55,6,Nagpur,ML Engineer,Bachelor's,IT Indian Company,4.37
Employee_2689,49,12,Chennai,HR Manager,PhD,Fintech,11.16
Employee_2690,28,24,Lucknow,Cloud Engineer,M.Tech,E-commerce,13.78
Employee_2691,25,14,Pune,DevOps Engineer,MCA,Manufacturing,9.54
Employee_2692,22,21,Pune,DevOps Engineer,M.Tech,E-commerce,17.81
Employee_2693,22,2,Chandigarh,AI Engineer,MCA,E-commerce,6.49
Employee_2694,41,27,Chennai,DevOps Engineer,PhD,IT MNC,24.9
Employee_2695,40,20,Pune,DevOps Engineer,PhD,Healthcare,17.22
Employee_2696,50,19,Hyderabad,HR Manager,Bachelor's,Manufacturing,5.79
Employee_2697,31,4,Ahmedabad,Full Stack Developer,Bachelor's,Healthcare,2.94
Employee_2698,39,23,Hyderabad,HR Manager,PhD,IT Indian Company,15.78
Employee_2699,49,7,Jaipur,Full Stack Developer,12th/Diploma,Government,3.5
Employee_2700,56,21,Bhopal,HR Manager,MCA,Healthcare,7.53
Employee_2701,52,0,Kolkata,DevOps Engineer,PhD,Startup,5.57
Employee_2702,48,7,Bhopal,HR Manager,MCA,Fintech,5.3
Employee_2703,32,23,Chandigarh,DevOps Engineer,B.Tech,IT Indian Company,12.99
Employee_2704,26,17,Nagpur,DevOps Engineer,MBA,Manufacturing,9.35
Employee_2705,29,19,Ahmedabad,ML Engineer,12th/Diploma,Healthcare,9.26
Employee_2706,55,27,Bhopal,Software Developer,Bachelor's,Fintech,8.81
Employee_2707,33,15,Gurgaon,Full Stack Developer,M.Tech,Manufacturing,11.91
Employee_2708,22,17,Gurgaon,Product Manager,Bachelor's,Manufacturing,10.85
Employee_2709,52,19,Ahmedabad,Cloud Engineer,BCA,IT Indian Company,9.29
Employee_2710,25,11,Hyderabad,Cloud Engineer,MBA,Startup,9.19
Employee_2711,26,12,Indore,HR Manager,Bachelor's,Fintech,6.02
Employee_2712,51,12,Indore,Software Developer,MCA,Government,6.58
Employee_2713,45,9,Delhi,AI Engineer,Bachelor's,Government,5.81
Employee_2714,24,6,Nagpur,Product Manager,PhD,Government,7.32
Employee_2715,32,24,Kolkata,Cloud Engineer,MCA,Startup,15.97
Employee_2716,25,13,Chennai,Data Analyst,,Fintech,10.54
Employee_2717,47,23,Hyderabad,Data Scientist,12th/Diploma,IT MNC,13.5
Employee_2718,48,15,Ahmedabad,Data Analyst,Bachelor's,Manufacturing,6.85
Employee_2719,48,14,Delhi,AI Engineer,12th/Diploma,IT MNC,13.59
Employee_2720,27,11,Nagpur,Product Manager,M.Tech,Fintech,12.85
Employee_2721,36,8,Hyderabad,Cloud Engineer,M.Tech,Government,7.28
Employee_2722,51,7,Delhi,HR Manager,MBA,Fintech,8.74
Employee_2723,56,17,Ahmedabad,Data Scientist,MCA,Startup,11.7
Employee_2724,44,22,Hyderabad,Full Stack Developer,PhD,Manufacturing,17.58
Employee_2725,27,17,Bangalore,Cloud Engineer,PhD,Healthcare,21.11
Employee_2726,25,12,Pune,Cloud Engineer,M.Tech,Manufacturing,11.14
Employee_2727,39,27,Ahmedabad,Business Analyst,MBA,E-commerce,14.74
Employee_2728,30,26,Gurgaon,QA Tester,Bachelor's,Fintech,8.76
Employee_2729,50,17,Gurgaon,AI Engineer,MBA,IT Indian Company,17.74
Employee_2730,34,14,Kolkata,Cloud Engineer,MBA,,13.51
Employee_2731,38,3,Mumbai,Product Manager,Bachelor's,IT Indian Company,7.04
Employee_2732,53,16,Gurgaon,Software Developer,12th/Diploma,IT MNC,10.54
Employee_2733,43,4,Nagpur,Product Manager,12th/Diploma,Healthcare,3.7
Employee_2734,25,21,Mumbai,Full Stack Developer,MCA,Startup,18.2
Employee_2735,26,15,Bangalore,Software Developer,PhD,Healthcare,11.98
Employee_2736,34,8,Ahmedabad,Cloud Engineer,MCA,IT MNC,9.58
Employee_2737,55,9,Indore,Cloud Engineer,Bachelor's,Healthcare,6.44
Employee_2738,43,23,Indore,QA Tester,Bachelor's,Healthcare,6.54
Employee_2739,44,17,Delhi,Data Scientist,B.Tech,Manufacturing,12.31
Employee_2740,24,16,Chandigarh,Cloud Engineer,B.Tech,IT Indian Company,8.04
Employee_2741,55,17,Kolkata,DevOps Engineer,BCA,Fintech,10.06
Employee_2742,53,6,Pune,Full Stack Developer,,IT Indian Company,8.82
Employee_2743,42,3,Chandigarh,ML Engineer,M.Tech,Healthcare,6.31
Employee_2744,42,25,Chennai,HR Manager,MCA,Fintech,15.16
Employee_2745,32,4,Mumbai,Data Scientist,MBA,Manufacturing,6.86
Employee_2746,25,27,Pune,Data Analyst,M.Tech,Startup,17.17
Employee_2747,22,22,Bhopal,Software Developer,BCA,E-commerce,9.84
Employee_2748,49,15,Kolkata,ML Engineer,M.Tech,Fintech,14.67
Employee_2749,45,2,Kolkata,HR Manager,PhD,IT MNC,6.49
Employee_2750,56,25,Gurgaon,Cloud Engineer,PhD,IT Indian Company,22.84
Employee_2751,34,17,Pune,Business Analyst,PhD,Manufacturing,11.78
Employee_2752,55,22,Bhopal,Product Manager,BCA,Manufacturing,10.17
Employee_2753,32,20,Hyderabad,DevOps Engineer,12th/Diploma,IT Indian Company,8.87
Employee_2754,57,13,Jaipur,Business Analyst,MBA,Healthcare,8.09
Employee_2755,38,14,Kolkata,QA Tester,PhD,Healthcare,9.52
Employee_2756,56,16,Mumbai,Software Developer,12th/Diploma,Healthcare,8.17
Employee_2757,39,0,Chandigarh,Software Developer,PhD,Government,3.04
Employee_2758,43,24,Indore,Software Developer,B.Tech,Manufacturing,7.68
Employee_2759,45,20,Chennai,Full Stack Developer,BCA,Healthcare,9.77
Employee_2760,40,16,Chennai,Software Developer,M.Tech,IT Indian Company,12.62
Employee_2761,42,22,Lucknow,Data Scientist,B.Tech,Government,8.22
Employee_2762,29,24,Bhopal,HR Manager,MBA,Fintech,12.03
Employee_2763,49,10,Bhopal,Product Manager,PhD,Startup,12.47
Employee_2764,26,16,Chandigarh,Business Analyst,MBA,Fintech,10.12
Employee_2765,38,25,Bangalore,Data Scientist,MCA,IT MNC,24.47
Employee_2766,57,13,Bangalore,Data Scientist,PhD,Government,13.88
Employee_2767,40,19,Chandigarh,DevOps Engineer,Bachelor's,IT Indian Company,7.31
Employee_2768,48,18,Gurgaon,QA Tester,12th/Diploma,Government,5.21
Employee_2769,55,20,Hyderabad,Product Manager,MCA,Fintech,17.67
Employee_2770,32,6,Nagpur,DevOps Engineer,M.Tech,IT Indian Company,6.28
Employee_2771,33,23,Gurgaon,Software Developer,MCA,Manufacturing,13.68
Employee_2772,42,12,Chennai,Software Developer,M.Tech,IT MNC,13.62
Employee_2773,32,17,Delhi,Data Scientist,12th/Diploma,Manufacturing,7.93
Employee_2774,49,22,Chennai,Data Scientist,12th/Diploma,E-commerce,12.78
Employee_2775,26,13,Indore,Software Developer,MBA,E-commerce,9.64
Employee_2776,38,0,Kolkata,AI Engineer,MBA,E-commerce,6.51
Employee_2777,41,6,Pune,HR Manager,BCA,IT Indian Company,4.4
Employee_2778,33,7,Pune,Full Stack Developer,B.Tech,Fintech,8.23
Employee_2779,27,17,Kolkata,QA Tester,MBA,IT Indian Company,13.21
Employee_2780,38,8,Kolkata,ML Engineer,MCA,Manufacturing,7.12
Employee_2781,40,0,Chennai,Cloud Engineer,BCA,Startup,3.81
Employee_2782,47,21,Pune,Data Analyst,M.Tech,Manufacturing,12.4
Employee_2783,53,16,Pune,Product Manager,BCA,Fintech,13.68
Employee_2784,27,18,Ahmedabad,DevOps Engineer,MCA,Manufacturing,10.3
Employee_2785,57,26,Lucknow,Product Manager,MBA,Manufacturing,13.89
Employee_2786,32,5,Indore,Software Developer,PhD,IT MNC,6.73
Employee_2787,54,2,Indore,ML Engineer,M.Tech,Healthcare,5.38
Employee_2788,45,23,Pune,Business Analyst,MCA,E-commerce,14.47
Employee_2789,44,4,Kolkata,Data Analyst,Bachelor's,Fintech,3.98
Employee_2790,36,1,Bangalore,Data Scientist,MBA,Government,5.89
Employee_2791,48,19,Hyderabad,Data Scientist,B.Tech,Government,10.32
Employee_2792,32,24,Delhi,QA Tester,M.Tech,Government,11.4
Employee_2793,38,3,Chandigarh,Business Analyst,MCA,Government,2.5
Employee_2794,35,9,Kolkata,DevOps Engineer,MBA,Fintech,10.56
Employee_2795,48,9,Lucknow,HR Manager,12th/Diploma,E-commerce,3.81
Employee_2796,39,23,Pune,QA Tester,Bachelor's,Manufacturing,6.54
Employee_2797,49,20,Bhopal,Cloud Engineer,M.Tech,IT MNC,15.88
Employee_2798,25,10,Mumbai,QA Tester,M.Tech,IT Indian Company,8.65
Employee_2799,28,26,Nagpur,HR Manager,B.Tech,IT Indian Company,8.83
Employee_2800,56,15,Indore,ML Engineer,MBA,Manufacturing,9.88
Employee_2801,30,25,Chennai,Business Analyst,12th/Diploma,Manufacturing,6.32
Employee_2802,29,16,Chennai,HR Manager,MBA,Healthcare,9.52
Employee_2803,38,15,Indore,DevOps Engineer,12th/Diploma,Government,3.81
Employee_2804,38,6,Hyderabad,Data Analyst,B.Tech,Fintech,6.6
Employee_2805,54,15,Kolkata,Data Analyst,Bachelor's,E-commerce,8.42
Employee_2806,53,2,Bhopal,Data Analyst,M.Tech,Manufacturing,3.54
Employee_2807,29,25,Hyderabad,Business Analyst,12th/Diploma,Manufacturing,8.93
Employee_2808,40,15,Bangalore,Data Scientist,BCA,Startup,12.96
Employee_2809,24,7,Jaipur,AI Engineer,B.Tech,IT MNC,10.15
Employee_2810,26,11,Gurgaon,ML Engineer,B.Tech,IT Indian Company,12.15
Employee_2811,34,2,Indore,Cloud Engineer,MCA,IT MNC,5.67
Employee_2812,52,16,Mumbai,Business Analyst,Bachelor's,IT MNC,11.36
Employee_2813,37,20,Gurgaon,ML Engineer,BCA,Healthcare,13.7
Employee_2814,53,17,Bhopal,QA Tester,BCA,Government,5.35
Employee_2815,43,10,Indore,Business Analyst,MCA,IT MNC,8.78
Employee_2816,50,3,Jaipur,ML Engineer,12th/Diploma,E-commerce,4.51
Employee_2817,43,15,Mumbai,HR Manager,12th/Diploma,Healthcare,6.19
Employee_2818,24,16,Gurgaon,Full Stack Developer,PhD,Manufacturing,11.26
Employee_2819,31,8,Mumbai,Business Analyst,PhD,E-commerce,10.05
Employee_2820,42,5,Hyderabad,QA Tester,BCA,Healthcare,5.05
Employee_2821,37,23,Delhi,QA Tester,Bachelor's,E-commerce,9.71
Employee_2822,33,26,Ahmedabad,ML Engineer,12th/Diploma,Healthcare,8.76
Employee_2823,23,19,Mumbai,Business Analyst,B.Tech,Healthcare,13.53
Employee_2824,45,24,Bhopal,DevOps Engineer,MBA,Fintech,13.19
Employee_2825,56,1,Jaipur,Full Stack Developer,MCA,E-commerce,4.23
Employee_2826,51,8,Hyderabad,AI Engineer,Bachelor's,Fintech,8.99
Employee_2827,51,27,Ahmedabad,DevOps Engineer,12th/Diploma,Manufacturing,7.04
Employee_2828,56,20,Hyderabad,ML Engineer,MBA,Government,12.5
Employee_2829,40,5,Bangalore,Product Manager,BCA,Government,6.0
Employee_2830,29,2,Pune,Data Scientist,MCA,Healthcare,6.15
Employee_2831,47,19,Indore,HR Manager,12th/Diploma,Government,4.08
Employee_2832,28,5,Chennai,Software Developer,BCA,IT Indian Company,4.45
Employee_2833,51,6,Bangalore,Cloud Engineer,12th/Diploma,Healthcare,6.18
Employee_2834,28,0,Jaipur,Cloud Engineer,MCA,IT Indian Company,4.79
Employee_2835,24,22,Kolkata,DevOps Engineer,B.Tech,IT Indian Company,13.89
Employee_2836,22,0,Chandigarh,Cloud Engineer,M.Tech,IT Indian Company,3.9
Employee_2837,57,4,Bhopal,Full Stack Developer,B.Tech,IT Indian Company,3.98
Employee_2838,46,5,Bhopal,Data Analyst,M.Tech,Government,4.53
Employee_2839,22,12,Kolkata,Product Manager,MBA,E-commerce,13.88
Employee_2840,36,1,Chennai,Software Developer,BCA,Startup,3.16
Employee_2841,34,14,Hyderabad,Cloud Engineer,M.Tech,E-commerce,15.29
Employee_2842,29,14,Delhi,Cloud Engineer,B.Tech,Manufacturing,9.81
Employee_2843,26,12,Nagpur,DevOps Engineer,MCA,Startup,10.05
Employee_2844,30,25,Chandigarh,QA Tester,BCA,E-commerce,8.45
Employee_2845,22,24,Bhopal,ML Engineer,12th/Diploma,Manufacturing,8.63
Employee_2846,57,13,Jaipur,Data Scientist,M.Tech,Government,9.98
Employee_2847,56,25,Bhopal,HR Manager,PhD,IT Indian Company,10.34
Employee_2848,23,21,Chennai,HR Manager,M.Tech,IT MNC,15.78
Employee_2849,44,6,Lucknow,HR Manager,Bachelor's,Healthcare,3.31
Employee_2850,30,13,Ahmedabad,HR Manager,M.Tech,Startup,7.96
Employee_2851,55,25,Ahmedabad,AI Engineer,M.Tech,IT MNC,22.78
Employee_2852,35,23,Kolkata,Business Analyst,12th/Diploma,IT Indian Company,7.68
Employee_2853,25,26,Bhopal,QA Tester,MCA,Startup,8.42
Employee_2854,51,9,Pune,Software Developer,MBA,IT MNC,10.2
Employee_2855,52,16,Chandigarh,ML Engineer,BCA,E-commerce,11.59
Employee_2856,32,13,Bhopal,Data Scientist,12th/Diploma,Manufacturing,5.11
Employee_2857,56,7,Lucknow,Data Scientist,BCA,IT Indian Company,5.74
Employee_2858,29,3,Bhopal,DevOps Engineer,PhD,E-commerce,7.02
Employee_2859,24,25,Hyderabad,Product Manager,B.Tech,E-commerce,16.23
Employee_2860,35,15,Nagpur,Cloud Engineer,Bachelor's,IT Indian Company,7.89
Employee_2861,34,23,Kolkata,QA Tester,PhD,Startup,16.38
Employee_2862,53,12,Delhi,Business Analyst,MCA,Healthcare,9.97
Employee_2863,55,21,Chandigarh,Cloud Engineer,12th/Diploma,Fintech,7.76
Employee_2864,40,26,Indore,ML Engineer,Bachelor's,Fintech,12.24
Employee_2865,37,24,Indore,AI Engineer,M.Tech,Healthcare,16.25
Employee_2866,23,26,Chennai,Full Stack Developer,MCA,Government,10.76
Employee_2867,38,19,Mumbai,QA Tester,PhD,IT Indian Company,15.47
Employee_2868,55,17,Delhi,Data Analyst,MCA,Fintech,15.2
Employee_2869,37,13,Nagpur,ML Engineer,MBA,Healthcare,9.16
Employee_2870,23,17,Indore,Full Stack Developer,PhD,IT MNC,14.2
Employee_2871,23,4,Chandigarh,Data Analyst,PhD,Healthcare,5.67
Employee_2872,47,25,Nagpur,Data Scientist,B.Tech,Government,9.56
Employee_2873,34,8,Mumbai,AI Engineer,MBA,Startup,11.16
Employee_2874,52,27,Hyderabad,ML Engineer,MBA,Manufacturing,68.62934202461948
Employee_2875,55,2,Chennai,HR Manager,BCA,Healthcare,2.5
Employee_2876,24,7,Lucknow,Data Scientist,BCA,E-commerce,5.22
Employee_2877,29,19,Ahmedabad,Full Stack Developer,M.Tech,E-commerce,14.52
Employee_2878,44,21,Lucknow,Business Analyst,Bachelor's,Manufacturing,7.59
Employee_2879,35,9,Lucknow,QA Tester,B.Tech,IT Indian Company,5.24
Employee_2880,48,21,Lucknow,ML Engineer,PhD,E-commerce,19.9
Employee_2881,50,18,Nagpur,ML Engineer,MCA,IT MNC,16.44
Employee_2882,22,20,Ahmedabad,QA Tester,M.Tech,Healthcare,10.32
Employee_2883,38,27,Nagpur,DevOps Engineer,B.Tech,Manufacturing,9.56
Employee_2884,51,2,Nagpur,Software Developer,B.Tech,IT MNC,3.1
Employee_2885,34,10,Nagpur,Data Scientist,PhD,IT Indian Company,9.97
Employee_2886,42,10,Indore,QA Tester,PhD,E-commerce,8.02
Employee_2887,40,16,Bhopal,ML Engineer,Bachelor's,Manufacturing,8.65
Employee_2888,40,15,Bangalore,Cloud Engineer,BCA,Fintech,12.04
Employee_2889,46,6,Indore,Business Analyst,PhD,,6.46
Employee_2890,43,3,Ahmedabad,Business Analyst,B.Tech,Fintech,5.7
Employee_2891,52,22,Jaipur,Cloud Engineer,B.Tech,Startup,13.71
Employee_2892,38,18,Bangalore,Software Developer,B.Tech,IT Indian Company,12.45
Employee_2893,44,11,Bangalore,ML Engineer,12th/Diploma,Startup,9.93
Employee_2894,53,14,Bhopal,HR Manager,B.Tech,Fintech,6.46
Employee_2895,31,10,Nagpur,Software Developer,B.Tech,Fintech,8.03
Employee_2896,31,4,Chandigarh,Software Developer,PhD,Fintech,7.16
Employee_2897,57,4,Ahmedabad,Full Stack Developer,MCA,Startup,4.68
Employee_2898,29,14,Kolkata,Full Stack Developer,MBA,Manufacturing,8.27
Employee_2899,41,17,Pune,Product Manager,12th/Diploma,IT Indian Company,8.06
Employee_2900,53,10,Pune,Data Scientist,B.Tech,Government,7.7
Employee_2901,35,25,Chandigarh,Data Analyst,MBA,Healthcare,12.7
Employee_2902,49,11,Jaipur,QA Tester,B.Tech,Government,4.48
Employee_2903,45,1,Nagpur,Software Developer,Bachelor's,Manufacturing,2.56
Employee_2904,36,19,Gurgaon,Business Analyst,PhD,Healthcare,16.34
Employee_2905,43,14,Kolkata,Full Stack Developer,PhD,IT MNC,19.51
Employee_2906,51,19,Gurgaon,AI Engineer,Bachelor's,Government,9.39
Employee_2907,25,3,Bhopal,Product Manager,MBA,IT MNC,8.65
Employee_2908,34,21,Mumbai,ML Engineer,PhD,Government,17.04
Employee_2909,44,17,Lucknow,Data Scientist,12th/Diploma,Fintech,8.07
Employee_2910,29,5,Nagpur,ML Engineer,MCA,IT Indian Company,6.24
Employee_2911,39,22,Kolkata,Product Manager,12th/Diploma,Government,8.78
Employee_2912,33,26,Chandigarh,Business Analyst,12th/Diploma,IT Indian Company,7.74
Employee_2913,52,25,Chennai,DevOps Engineer,Bachelor's,E-commerce,13.44
Employee_2914,35,18,Gurgaon,Cloud Engineer,Bachelor's,E-commerce,13.72
Employee_2915,55,10,Jaipur,Data Scientist,MCA,Manufacturing,8.59
Employee_2916,39,27,Nagpur,QA Tester,M.Tech,Government,7.11
Employee_2917,55,23,Jaipur,Cloud Engineer,M.Tech,Startup,13.37
Employee_2918,32,1,Kolkata,AI Engineer,M.Tech,Government,4.56
Employee_2919,33,26,Bhopal,ML Engineer,B.Tech,Government,8.81
Employee_2920,36,7,Bangalore,Business Analyst,MCA,E-commerce,10.22
Employee_2921,52,10,Chennai,DevOps Engineer,B.Tech,Manufacturing,6.28
Employee_2922,50,4,Hyderabad,AI Engineer,MBA,Healthcare,7.73
Employee_2923,47,17,Chennai,Data Analyst,MBA,Healthcare,11.32
Employee_2924,39,22,Chandigarh,ML Engineer,BCA,Manufacturing,11.49
Employee_2925,53,17,Jaipur,Product Manager,M.Tech,Startup,19.2
Employee_2926,43,13,Mumbai,DevOps Engineer,Bachelor's,IT MNC,10.88
Employee_2927,38,21,Indore,Business Analyst,BCA,Fintech,7.82
Employee_2928,44,9,Bhopal,Data Scientist,BCA,IT Indian Company,5.89
Employee_2929,45,2,Lucknow,DevOps Engineer,Bachelor's,IT MNC,4.55
Employee_2930,29,8,Gurgaon,ML Engineer,PhD,Manufacturing,10.95
Employee_2931,27,2,Gurgaon,QA Tester,BCA,Healthcare,3.66
Employee_2932,26,10,Mumbai,Full Stack Developer,PhD,IT MNC,17.16
Employee_2933,50,11,Delhi,AI Engineer,M.Tech,Startup,14.17
Employee_2934,49,11,Lucknow,DevOps Engineer,12th/Diploma,Fintech,6.29
Employee_2935,32,2,Bhopal,Cloud Engineer,PhD,Healthcare,5.68
